,zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
992,45426,39.80178,-84.31473,Dayton,OH,Ohio,TRUE,,15315,306.8,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
993,45428,39.74293,-84.26068,Dayton,OH,Ohio,TRUE,,346,226.6,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
994,45429,39.68478,-84.16093,Dayton,OH,Ohio,TRUE,,25563,994.8,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
995,45430,39.71287,-84.08443,Dayton,OH,Ohio,TRUE,,7334,563.4,39057,Greene,"{""39057"": ""100""}",Greene,39057,FALSE,FALSE,America/New_York
996,45431,39.76453,-84.07957,Dayton,OH,Ohio,TRUE,,27785,936.4,39113,Montgomery,"{""39113"": ""51.35"", ""39057"": ""48.65""}",Montgomery|Greene,39113|39057,FALSE,FALSE,America/New_York
997,45432,39.73905,-84.08565,Dayton,OH,Ohio,TRUE,,15106,775.7,39057,Greene,"{""39057"": ""53.81"", ""39113"": ""46.19""}",Greene|Montgomery,39057|39113,FALSE,FALSE,America/New_York
998,45433,39.81256,-84.05835,Dayton,OH,Ohio,TRUE,,2514,89.9,39057,Greene,"{""39057"": ""90.35"", ""39113"": ""9.65""}",Greene|Montgomery,39057|39113,FALSE,FALSE,America/New_York
999,45434,39.72158,-84.02895,Dayton,OH,Ohio,TRUE,,12388,455,39057,Greene,"{""39057"": ""100""}",Greene,39057,FALSE,FALSE,America/New_York
1000,45439,39.70098,-84.21871,Dayton,OH,Ohio,TRUE,,9809,613.5,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
1001,45440,39.674,-84.09859,Dayton,OH,Ohio,TRUE,,21045,862.9,39113,Montgomery,"{""39113"": ""58.08"", ""39057"": ""41.92""}",Montgomery|Greene,39113|39057,FALSE,FALSE,America/New_York
1002,45449,39.66467,-84.24134,Dayton,OH,Ohio,TRUE,,17561,1020.4,39113,Montgomery,"{""39113"": ""100""}",Montgomery,39113,FALSE,FALSE,America/New_York
